id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,seed. Seed,startdate. Date started,datestamp. Date last action,"G01Q63. Dear Participant(s),  Thank you very much for your interest in this research, and welcome to the survey.  My name is Syed, and I am conducting this survey as part of my Master's research project at the Technical University of Munich (TUM), under t","G01Q62. {if(is_empty(G01Q62), rand(1,4), G01Q62)} ","Q00. How often do you use public transport services for intercity (long-distance) travel, i.e. +/- 100 km or longer trips? ",G02Q64[SQ001]. Please state how often do you use public transport for the following categories of intercity trips: [Time Critical Trips:Business/Work/Study(I need to arrive on time)],G02Q64[SQ002]. Please state how often do you use public transport for the following categories of intercity trips: [Non-Time Critical Trips:Leisure(I am not in a hurry)],G01Q02[SQ001]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Intercity)],G01Q02[SQ002]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Regiobahn)],G01Q02[SQ003]. Please state how often you use the following transport modes for intercity trips:  [Bus or Coach (e.g. FlixBus)],G01Q02[SQ004]. Please state how often you use the following transport modes for intercity trips:  [Car Pooling (e.g. BlaBlaCar)],"G01Q02[SQ005]. Please state how often you use the following transport modes for intercity trips:  [Hired Car (e.g. SixT, Miles, Hertz, etc.)]",G01Q02[SQ006]. Please state how often you use the following transport modes for intercity trips:  [Private (Own or Company) Car],G01Q02[SQ007]. Please state how often you use the following transport modes for intercity trips:  [Flight],"G01Q03. How often do you manage to reach your intercity destination on time, without time delays? ",G01Q04. How much in advance do you usually book your tickets for intercity trips (e.g. DB tickets)? ,"G01Q05[SQ001]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs TimeCheaper but slower (A)orMore expensive but faster (","G01Q05[SQ002]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs Reliability (Delay Risk)Cheaper but less reliable (A)or","G01Q05[SQ003]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Time vs Reliability (Delay Risk)Slower but more reliable (A)orF","G03Q06. This section showcases 10 hypothetical scenarios where you travel by train from Munich central station (München Hauptbahnhof) to one of the 2 intercity destinations, a shorter trip to Stuttgart or a longer trip to Berlin.      	 		 			MUC - STR 		",G02Q07NTC4_T2_C:30/45_HS/LS_STR01.  ,G02Q08TC5_T2_C:30/45_LL/LS_STR02. ,G02Q09NTC2_T2_C:30/45_HL/LL_STR03. ,G02Q10TC3_T2_C:30/45_HL/LS_STR04.  ,G02Q11NTC3_T2_C:30/45_HL/LS_STR05. ,G16Q30. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G02Q12TC3_T4_C:60/90_HL/LS_BER01. ,G02Q13NTC3_T4_C:60/90_HL/LS_BER02.   ,G02Q14TC4_T4_C:60/90_HS/LS_BER03. ,G02Q15NTC5_T4_C:60/90_LL/LS_BER04. ,G02Q16TC1_T4_C:60/90_HL/HS_BER05. ,G04Q65. Set_1,G05Q30TC3_T2_C:30/45_HL/LS_STR01. ,G05Q31NTC3_T2_C:30/45_HL/LS_STR02. ,G05Q32TC4_T2_C:30/45_HS/LS_STR03. ,G05Q33NTC5_T2_C:30/45_LL/LS_STR04. ,G05Q34TC1_T2_C:30/45_HL/HS_STR05. ,G05Q35. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G05Q36NTC4_T4_C:60/90_HS/LS_BER01. ,G05Q37TC5_T4_C:60/90_LL/LS_BER02. ,G05Q38NTC2_T4_C:60/90_HL/LL_BER03. ,G05Q39TC3_T4_C:60/90_HL/LS_BER04. ,G05Q40NTC3_T4_C:60/90_HL/LS_BER05. ,G05Q66. Set_2,G06Q41NTC4_T2_C:30/45_HS/LS_STR01. ,G06Q42TC5_T2_C:30/45_LL/LS_STR02. ,G06Q43TC1_T2_C:30/45_HL/HS_STR03. ,G06Q44NTC1_T2_C:30/45_HL/HS_STR04. ,G06Q45TC2_T2_C:30/45_HL/LL_STR05. ,G06Q46. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G06Q47NTC1_T4_C:60/90_HL/HS_BER01. ,G06Q48TC2_T4_C:60/90_HL/LL_BER02. ,G06Q49NTC2_T4_C:60/90_HL/LL_BER03. ,G06Q50TC4_T4_C:60/90_HS/LS_BER04. ,G06Q51NTC5_T4_C:60/90_LL/LS_BER05. ,G06Q67. Set_3,G07Q55NTC1_T2_C:30/45_HL/HS_STR01. ,G07Q56TC2_T2_C:30/45_HL/LL_STR02. ,G07Q52NTC2_T2_C:30/45_HL/LL_STR03. ,G07Q53TC4_T2_C:30/45_HS/LS_STR04. ,G07Q54NTC5_T2_C:30/45_LL/LS_STR05. ,G07Q57. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G07Q58NTC4_T4_C:60/90_HS/LS_BER01. ,G07Q59TC5_T4_C:60/90_LL/LS_BER02. ,G07Q60TC1_T4_C:60/90_HL/HS_BER03. ,G07Q61NTC1_T4_C:60/90_HL/HS_BER04. ,G07Q62TC2_T4_C:60/90_HL/LL_BER05. ,G07Q68. Set_4,"G07Q62. In this last section, we kindly ask you to answer a few general questions about yourself. Please note that all responses are anonymous and will be treated with confidentiality, used solely for research purposes.",G15Q21. What is your Age? ,G15Q22. What is your Gender?,G01Q23. What is your 'Net Monthly Income (Individual)'?    ,G01Q24. Where do you live (Residential Location Type)?,G15Q25. What is your Education background? ,G15Q26. What is your Employment Status? ,G15Q26[other]. What is your Employment Status?  [Other],G01Q27. Do you have a valid car Driving License in Germany? ,G01Q29. Do you have access to car? ,G01Q28. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips? ,G01Q28[other]. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips?  [Other],"G13Q20. Your input is highly valuable for our research on long-distance train travel.  If you have any comments, suggestions, or feedback about the survey experience - or especially if you would like to share insights from your intercity travel experience",interviewtime. Total time,groupTime1873. Group time: Passenger travel survey: which intercity train should I choose…?,G01Q63Time. Question time: G01Q63,groupTime1864. Group time: Section I. Intercity Travel Experience,G01Q62Time. Question time: G01Q62,Q00Time. Question time: Q00,G02Q64Time. Question time: G02Q64,G01Q02Time. Question time: G01Q02,G01Q03Time. Question time: G01Q03,G01Q04Time. Question time: G01Q04,G01Q05Time. Question time: G01Q05,groupTime1870. Group time:  Section II. Hypothetical Intercity Train Choices,G03Q06Time. Question time: G03Q06,groupTime1865. Group time: Section II. Hypothetical Intercity Train Choices,G02Q07NTC4STR01Time. Question time: G02Q07NTC4STR01,G02Q08TC5STR02Time. Question time: G02Q08TC5STR02,G02Q09NTC2STR03Time. Question time: G02Q09NTC2STR03,G02Q10TC3STR04Time. Question time: G02Q10TC3STR04,G02Q11NTC3STR05Time. Question time: G02Q11NTC3STR05,G16Q30Time. Question time: G16Q30,G02Q12TC3BER01Time. Question time: G02Q12TC3BER01,G02Q13NTC3BER02Time. Question time: G02Q13NTC3BER02,G02Q14TC4BER03Time. Question time: G02Q14TC4BER03,G02Q15NTC5BER04Time. Question time: G02Q15NTC5BER04,G02Q16TC1BER05Time. Question time: G02Q16TC1BER05,G04Q65Time. Question time: G04Q65,groupTime1868. Group time: Section II. Hypothetical Intercity Train Choices,G05Q30TC3STR01Time. Question time: G05Q30TC3STR01,G05Q31NTC3STR02Time. Question time: G05Q31NTC3STR02,G05Q32TC4STR03Time. Question time: G05Q32TC4STR03,G05Q33NTC5STR04Time. Question time: G05Q33NTC5STR04,G05Q34TC1STR05Time. Question time: G05Q34TC1STR05,G05Q35Time. Question time: G05Q35,G05Q36NTC4BER01Time. Question time: G05Q36NTC4BER01,G05Q37TC5BER02Time. Question time: G05Q37TC5BER02,G05Q38NTC2BER03Time. Question time: G05Q38NTC2BER03,G05Q39TC3BER04Time. Question time: G05Q39TC3BER04,G05Q40NTC3BER05Time. Question time: G05Q40NTC3BER05,G05Q66Time. Question time: G05Q66,groupTime1867. Group time: Section II. Hypothetical Intercity Train Choices,G06Q41NTC4STR01Time. Question time: G06Q41NTC4STR01,G06Q42TC5STR02Time. Question time: G06Q42TC5STR02,G06Q43TC1STR03Time. Question time: G06Q43TC1STR03,G06Q44NTC1STR04Time. Question time: G06Q44NTC1STR04,G06Q45TC2STR05Time. Question time: G06Q45TC2STR05,G06Q46Time. Question time: G06Q46,G06Q47NTC1BER01Time. Question time: G06Q47NTC1BER01,G06Q48TC2BER02Time. Question time: G06Q48TC2BER02,G06Q49NTC2BER03Time. Question time: G06Q49NTC2BER03,G06Q50TC4BER04Time. Question time: G06Q50TC4BER04,G06Q51NTC5BER05Time. Question time: G06Q51NTC5BER05,G06Q67Time. Question time: G06Q67,groupTime1866. Group time: Section II. Hypothetical Intercity Train Choices,G07Q55NTC1STR01Time. Question time: G07Q55NTC1STR01,G07Q56TC2STR02Time. Question time: G07Q56TC2STR02,G07Q52NTC2STR03Time. Question time: G07Q52NTC2STR03,G07Q53TC4STR04Time. Question time: G07Q53TC4STR04,G07Q54NTC5STR05Time. Question time: G07Q54NTC5STR05,G07Q57Time. Question time: G07Q57,G07Q58NTC4BER01Time. Question time: G07Q58NTC4BER01,G07Q59TC5BER02Time. Question time: G07Q59TC5BER02,G07Q60TC1BER03Time. Question time: G07Q60TC1BER03,G07Q61NTC1BER04Time. Question time: G07Q61NTC1BER04,G07Q62TC2BER05Time. Question time: G07Q62TC2BER05,G07Q68Time. Question time: G07Q68,groupTime1872. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G07Q62Time. Question time: G07Q62,groupTime1871. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G15Q21Time. Question time: G15Q21,G15Q22Time. Question time: G15Q22,G01Q23Time. Question time: G01Q23,G01Q24Time. Question time: G01Q24,G15Q25Time. Question time: G15Q25,G15Q26Time. Question time: G15Q26,G01Q27Time. Question time: G01Q27,G01Q29Time. Question time: G01Q29,G01Q28Time. Question time: G01Q28,groupTime1869. Group time: Thank you for completing the survey!!,G13Q20Time. Question time: G13Q20
204,10/6/25 17:00,68,en,652064464,10/6/25 16:56,10/6/25 17:00,,4,Less often (e.g. every few months),3+ times per week,3+ times per week,(Almost) Never,Min. 1-2 times per month,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 1 week in advance,Strongly A,Rather B,Strongly B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train A,Train B,Train A,,Train B,Train B,Train B,Train A,Train A,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,239.04,,7.74,,,14.73,30.02,41.59,12.56,5.45,13.16,,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,3.3,3.11,2.53,2.96,1.73,3.56,3.04,2.78,3.36,3.43,,,2.16,,5.86,5.12,5.22,3.98,4.64,3.27,4.65,,7.97,,3.4
205,10/6/25 17:09,68,en,1215753818,10/6/25 17:04,10/6/25 17:09,,1,3+ times per week,Min. 1-2 times per week,Min. 1-2 times per week,Min. 1-2 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Often,Up to 2-4 weeks in advance,Strongly A,Rather A,Rather A,,Train A,Train B,Train A,Train A,Train A,,Train B,Train A,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,327.29,,9.95,,,23.9,18.73,26.88,12.3,10.55,21.76,,32.31,,27.31,5.78,8.05,6.9,8.46,5.48,13.27,6.55,5.34,7.52,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,4.74,3.92,3.94,4.19,4.24,7.46,24.48,,4.68,,7.69
210,10/6/25 18:25,68,en,1659054646,10/6/25 17:40,10/6/25 18:25,,4,Less often (e.g. every few months),(Almost) Never,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per month,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Often,Up to 2-4 weeks in advance,Neutral,Rather A,Rather B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train A,Train B,Train A,,Train A,Train B,Train A,Train B,Train B,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,2681.66,,915.88,,,14.09,38.63,317.95,7.58,8.89,24.29,,1196.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45,18.25,17.34,6.7,16.36,2.47,8.4,4.21,11.41,3.69,10.1,,,1.67,,4.42,2.94,3.26,5.65,4.21,4.68,7.08,,3.57,,4.6
211,10/6/25 18:09,68,en,704479129,10/6/25 17:59,10/6/25 18:09,,2,3+ times per week,Min. 1-2 times per week,Min. 1-2 times per week,Min. 1-2 times per year,Min. 1-2 times per week,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Neutral,Rather A,Strongly A,,,,,,,,,,,,,,Train B,Train A,Train B,Train A,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Prefer not to answer,Prefer not to answer,Prefer not to answer,"University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,No,Yes – Deutschlandticket,,,579.22,,51.94,,,13.36,22.05,37.76,24.43,11.37,126.69,,51.39,,,,,,,,,,,,,,,20.94,11.69,21.39,13.18,29.67,4.43,12.67,12.64,19.61,6.03,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,4.62,5.32,6.98,15.62,5.7,8.15,6.99,9.1,6.08,,6.24
212,10/6/25 18:09,68,en,1734637550,10/6/25 18:05,10/6/25 18:09,,2,3+ times per week,3+ times per week,3+ times per week,Min. 1-2 times per year,3+ times per week,Min. 1-2 times per year,(Almost) Never,Min. 3-5 times per year,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 1 week in advance,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Train B,Train A,Train B,Train A,Train B,,Train B,Train A,Train B,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,No,Yes – Deutschlandticket,,,196.1,,5.67,,,11.41,21.01,35.47,10.41,6.03,7.46,,7.1,,,,,,,,,,,,,,,7.65,4,3.4,3.94,2.74,2.46,3.45,3.59,3.13,2.64,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,4.53,2.39,7.65,6.99,3.13,7.19,6.12,2.55,5.55,,2.66
229,10/6/25 21:15,68,en,540807510,10/6/25 21:07,10/6/25 21:15,,1,Less often (e.g. every few months),Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Rarely,Up to 1 week in advance,Rather B,Rather B,Rather B,,Train A,Train B,Train A,Train B,Train B,,Train B,Train A,Train B,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,507.94,,39.87,,,16.57,35.87,35.22,15.12,10.5,46.22,,79.55,,25.16,26.59,14.02,11.85,25.25,2.97,11.93,12,10.42,11.39,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,,4.74,3.71,5.68,7.36,6.97,11.32,4.78,,6.03,,7.94
231,10/6/25 22:07,68,de,2017136212,10/6/25 21:48,10/6/25 22:07,,3,Less often (e.g. every few months),(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,3+ times per week,Min. 1-2 times per year,In around 50 % of the trips,More than 1 month in advance,Rather B,Rather B,Strongly B,,,,,,,,,,,,,,,,,,,,,,,,,,Train B,Train B,Train B,Train A,Train B,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,26 - 35,Male,2000 - 3000 €,"Small Town (e.g. Freising, Dachau, Memmingen)","University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,Yes (private or company car),No,,Flixbus-Firma gibt manchmal falsche Angaben bezüglich der Busabfahrtsort. ,1254.76,,87.47,,,28.2,122.57,129.93,36.6,20.61,121.78,,116.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.99,36.25,26.99,33.79,20.85,7.69,21.72,14.93,10.38,17.33,8.39,,,,,,,,,,,,,,,,13.29,,10.28,5.83,17.08,12.67,5.24,9.49,8.66,5.92,7.49,,204.29
232,10/6/25 23:18,68,en,1706386236,10/6/25 23:12,10/6/25 23:18,,4,Less often (e.g. every few months),Min. 3-5 times per year,Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per month,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Rarely,More than 1 month in advance,Neutral,Neutral,Rather B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,26 - 35,Male,3000 - 4000 €,"Small Town (e.g. Freising, Dachau, Memmingen)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,342.66,,9.93,,,14.13,41.24,58.71,21.14,12.45,25.44,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22,19.23,7.3,12.23,5.68,2.3,16.25,4.01,3.52,3.38,3.19,,,1.73,,5.78,2.88,6.94,13.81,5.3,4.56,4.03,,4.31,,7.72
234,10/7/25 0:28,68,en,1473339279,10/7/25 0:22,10/7/25 0:28,,1,Less often (e.g. every few months),Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Often,More than 1 month in advance,Neutral,Neutral,Neutral,,Train A,Train B,Train A,Train B,Train A,,Train B,Train A,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,404.08,,26.64,,,18.75,39.43,40.25,10.92,8.82,42.41,,40.37,,22.63,8.04,16.97,8.7,14.4,5.92,6.13,4.11,4.56,4.47,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64,,4.44,4.49,4.57,6.89,8.42,8.69,8.3,,9.38,,12.48
237,10/7/25 11:46,68,en,1098623881,10/7/25 11:40,10/7/25 11:46,,4,Less often (e.g. every few months),Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per month,Min. 1-2 times per month,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather A,Rather B,Strongly A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train A,Train B,Train A,,Train A,Train B,Train A,Train A,Train B,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,No,,,391.4,,25.44,,,9.45,21.64,38.93,8.67,6.22,46.19,,40.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73,19.63,12.31,7.17,11.35,4.55,8.23,9.77,11.42,8.17,8.14,,,4.04,,6.12,3.35,6.16,6.18,7.55,7.75,7.83,,7.71,,8.94
238,10/7/25 20:37,68,en,1941365918,10/7/25 12:11,10/7/25 20:37,,2,I don’t use public transport for intercity trips,,,,,,,,,,Rarely,,Rather B,Rather B,Rather A,,,,,,,,,,,,,,Train B,Train B,Train B,Train B,Train B,,Train B,Train B,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Female,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,Yes,Yes (private or company car),No,,,549.94,,10.33,,,34.13,,,50.32,,70.44,,42.62,,,,,,,,,,,,,,,54.41,21.16,23.16,16.4,6.21,2.94,51.38,11.09,10.4,5.91,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,22.82,4.76,26.18,10.25,10.57,8.86,5.21,8.94,14.82,,17.23
239,10/7/25 12:33,68,en,487211254,10/7/25 12:25,10/7/25 12:33,,1,Less often (e.g. every few months),Min. 3-5 times per year,Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather B,Rather B,Neutral,,Train A,Train B,Train B,Train B,Train B,,Train B,Train B,Train B,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Prefer not to answer,Prefer not to answer,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Prefer not to answer,,No,,Yes – Deutschlandticket,,,500.11,,24.27,,,15,32.79,36.49,20.96,9.24,55.63,,59.41,,27.4,28.8,15.16,5.59,16.61,3.9,15.52,8.93,12.63,4.56,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,,6.93,3.88,6.38,16.29,5.93,7.07,10.96,,11.07,,16.11
243,10/7/25 12:45,68,en,651698866,10/7/25 12:40,10/7/25 12:45,,3,3+ times per week,3+ times per week,Min. 1-2 times per month,3+ times per week,Min. 1-2 times per month,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Often,Up to 2-4 weeks in advance,Neutral,Strongly B,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,Train B,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,18 - 25,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Prefer not to answer,,No,,Yes – Deutschlandticket,,,306.81,,10.2,,,7.35,22.09,27.87,16.39,10.32,33.33,,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57,15.61,10.14,6.25,13.77,8.84,16.11,4.83,7.35,3.58,3.82,,,,,,,,,,,,,,,,4.07,,4.36,3.39,4.09,4.14,4.43,9.26,6.13,,4.47,,6.29
251,10/7/25 13:52,68,en,1426345259,10/7/25 13:35,10/7/25 13:52,,2,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 1-2 times per month,(Almost) Never,Often,Up to 1 week in advance,Rather B,Rather B,Rather B,,,,,,,,,,,,,,Train B,Train A,Train B,Train A,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,Under 1000 €,Prefer not to answer,"University (Bachelor, Master, PhD)",Full or Part time worker,,No,,No,,"The survey was clear and well-structured. It effectively captured the trade-offs between cost, travel time, and reliability. I appreciate the interactive design and the focus on realistic intercity travel scenarios.
– Dr. A A Khalak",1057.49,,73.06,,,32.29,47.85,84.45,33.42,23.14,66.26,,72.31,,,,,,,,,,,,,,,175.67,16.9,19.6,11.72,16.8,49.29,16.73,7.7,8.15,8.61,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.43,,12.1,3.23,61.19,13.07,4.68,7.41,17.78,,21.67,,119.93
257,10/7/25 15:05,68,de,1667056369,10/7/25 15:00,10/7/25 15:05,,3,3+ times per week,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,On the day of traveling,Rather B,Rather B,Strongly A,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train B,Train B,,Train A,Train A,Train A,Train A,Train B,,,,,,,,,,,,,,,26 - 35,Female,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)",Apprenticeship /Vocational Training,Prefer not to answer,,Yes,No,Yes – Deutschlandticket,,Alles gut ,329.07,,13.06,,,13.73,23.17,35.25,10.29,13.19,43.76,,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.53,14.16,10.81,14.85,8.08,3.13,11.01,4.24,3.58,3.97,4.02,,,,,,,,,,,,,,,,1.59,,8.26,3.28,4.71,4.22,4.41,6.55,7.81,4.75,5.88,,19.26
260,10/7/25 16:14,68,en,1209481537,10/7/25 16:05,10/7/25 16:14,,2,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Rarely,Up to 3 days before traveling,Rather A,Neutral,Neutral,,,,,,,,,,,,,,Train B,Train A,Train A,Train B,Train A,,Train A,Train B,Train B,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,581.81,,10.48,,,15.76,264.03,36.78,10.45,12.57,42.89,,23.47,,,,,,,,,,,,,,,25.39,7.01,16.15,8.09,10.9,3.79,9.87,16.3,6.14,7.4,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,4.7,3.46,5.52,4.94,4.29,6.05,7.71,,4.1,,5.97
261,10/7/25 16:38,68,en,1100639185,10/7/25 16:33,10/7/25 16:38,,4,Min. 1-2 times per month,Min. 1-2 times per year,Min. 3-5 times per year,(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Always,Up to 3 days before traveling,Strongly A,Rather A,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train A,Train B,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,26 - 35,Male,3000 - 4000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,No,Yes – Deutschlandticket,,,269.04,,17.29,,,18.58,40.45,36.32,9.6,11.18,14.87,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,3.97,3.51,3.49,3.57,3.62,4.43,6.44,4.08,3.26,3.79,,,2.57,,8.11,3.97,6.34,5.5,7.38,4.72,6.31,4.48,4.8,,7.34
